nid x y z tc rc
     150         -1.3125           1.125               0       0       0
     151            -1.5           1.125               0       0       0
     152         -1.6875           1.125               0       0       0
     153          -1.875           1.125               0       0       0
     154         -2.0625           1.125               0       0       0
     155           -2.25           1.125               0       0       0
     156         -2.4375           1.125               0       0       0
     157          -2.625           1.125               0       0       0
     158         -2.8125           1.125               0       0       0
      36              -3           1.125               0       0       0
     159          2.8125          0.9375               0       0       0
      94               3          0.9375               0       0       0
     160           2.625          0.9375               0       0       0
     161          2.4375          0.9375               0       0       0
     162            2.25          0.9375               0       0       0
     163          2.0625          0.9375               0       0       0
     164           1.875          0.9375               0       0       0
     165          1.6875          0.9375               0       0       0
     166             1.5          0.9375               0       0       0
     167          1.3125          0.9375               0       0       0
     168           1.125          0.9375               0       0       0
     169          0.9375          0.9375               0       0       0
     170            0.75          0.9375               0       0       0
     171          0.5625          0.9375               0       0       0
     172           0.375          0.9375               0       0       0
     173          0.1875          0.9375               0       0       0
     174               0          0.9375               0       0       0
     175         -0.1875          0.9375               0       0       0
     176          -0.375          0.9375               0       0       0
     177         -0.5625          0.9375               0       0       0
     178           -0.75          0.9375               0       0       0
     179         -0.9375          0.9375               0       0       0
     180          -1.125          0.9375               0       0       0
     181         -1.3125          0.9375               0       0       0
     182            -1.5          0.9375               0       0       0
     183         -1.6875          0.9375               0       0       0
     184          -1.875          0.9375               0       0       0
     185         -2.0625          0.9375               0       0       0
     186           -2.25          0.9375               0       0       0
     187         -2.4375          0.9375               0       0       0
     188          -2.625          0.9375               0       0       0
     189         -2.8125          0.9375               0       0       0
      37              -3          0.9375               0       0       0
     190          2.8125            0.75               0       0       0
      93               3            0.75               0       0       0
     191           2.625            0.75               0       0       0
     192          2.4375            0.75               0       0       0
     193            2.25            0.75               0       0       0
     194          2.0625            0.75               0       0       0
     195           1.875            0.75               0       0       0
     196          1.6875            0.75               0       0       0
     197             1.5            0.75               0       0       0
     198          1.3125            0.75               0       0       0
     199           1.125            0.75               0       0       0
     200          0.9375            0.75               0       0       0
     201            0.75            0.75               0       0       0
     202          0.5625            0.75               0       0       0
     203           0.375            0.75               0       0       0
     204          0.1875            0.75               0       0       0
     205               0            0.75               0       0       0
     206         -0.1875            0.75               0       0       0
     207          -0.375            0.75               0       0       0
     208         -0.5625            0.75               0       0       0
     209           -0.75            0.75               0       0       0
     210         -0.9375            0.75               0       0       0
     211          -1.125            0.75               0       0       0
     212         -1.3125            0.75               0       0       0
     213            -1.5            0.75               0       0       0
     214         -1.6875            0.75               0       0       0
     215          -1.875            0.75               0       0       0
     216         -2.0625            0.75               0       0       0
     217           -2.25            0.75               0       0       0
     218         -2.4375            0.75               0       0       0
     219          -2.625            0.75               0       0       0
     220         -2.8125            0.75               0       0       0
      38              -3            0.75               0       0       0
     221          2.8125          0.5625               0       0       0
      92               3          0.5625               0       0       0
     222           2.625          0.5625               0       0       0
     223          2.4375          0.5625               0       0       0
     224            2.25          0.5625               0       0       0
     225          2.0625          0.5625               0       0       0
     226           1.875          0.5625               0       0       0
     227          1.6875          0.5625               0       0       0
     228             1.5          0.5625               0       0       0
     229          1.3125          0.5625               0       0       0
     230           1.125          0.5625               0       0       0
     231          0.9375          0.5625               0       0       0
     232            0.75          0.5625               0       0       0
     233          0.5625          0.5625               0       0       0
     234           0.375          0.5625               0       0       0
     235          0.1875          0.5625               0       0       0
     236               0          0.5625               0       0       0
     237         -0.1875          0.5625               0       0       0
     238          -0.375          0.5625               0       0       0
     239         -0.5625          0.5625               0       0       0
     240           -0.75          0.5625               0       0       0
     241         -0.9375          0.5625               0       0       0
     242          -1.125          0.5625               0       0       0
     243         -1.3125          0.5625               0       0       0
     244            -1.5          0.5625               0       0       0
     245         -1.6875          0.5625               0       0       0
     246          -1.875          0.5625               0       0       0
     247         -2.0625          0.5625               0       0       0
     248           -2.25          0.5625               0       0       0
     249         -2.4375          0.5625               0       0       0
     250          -2.625          0.5625               0       0       0
     251         -2.8125          0.5625               0       0       0
      39              -3          0.5625               0       0       0
     252          2.8125           0.375               0       0       0
      91               3           0.375               0       0       0
     253           2.625           0.375               0       0       0
     254          2.4375           0.375               0       0       0
     255            2.25           0.375               0       0       0
     256          2.0625           0.375               0       0       0
     257           1.875           0.375               0       0       0
     258          1.6875           0.375               0       0       0
     259             1.5           0.375               0       0       0
     260          1.3125           0.375               0       0       0
     261           1.125           0.375               0       0       0
     262          0.9375           0.375               0       0       0
     263            0.75           0.375               0       0       0
     264          0.5625           0.375               0       0       0
     265           0.375           0.375               0       0       0
     266          0.1875           0.375               0       0       0
     267               0           0.375               0       0       0
     268         -0.1875           0.375               0       0       0
     269          -0.375           0.375               0       0       0
     270         -0.5625           0.375               0       0       0
     271           -0.75           0.375               0       0       0
     272         -0.9375           0.375               0       0       0
     273          -1.125           0.375               0       0       0
     274         -1.3125           0.375               0       0       0
     275            -1.5           0.375               0       0       0
     276         -1.6875           0.375               0       0       0
     277          -1.875           0.375               0       0       0
     278         -2.0625           0.375               0       0       0
     279           -2.25           0.375               0       0       0
     280         -2.4375           0.375               0       0       0
     281          -2.625           0.375               0       0       0
     282         -2.8125           0.375               0       0       0
      40              -3           0.375               0       0       0
     283          2.8125          0.1875               0       0       0
      90               3          0.1875               0       0       0
     284           2.625          0.1875               0       0       0
     285          2.4375          0.1875               0       0       0
     286            2.25          0.1875               0       0       0
     287          2.0625          0.1875               0       0       0
     288           1.875          0.1875               0       0       0
     289          1.6875          0.1875               0       0       0
     290             1.5          0.1875               0       0       0
     291          1.3125          0.1875               0       0       0
     292           1.125          0.1875               0       0       0
     293          0.9375          0.1875               0       0       0
     294            0.75          0.1875               0       0       0
     295          0.5625          0.1875               0       0       0
     296           0.375          0.1875               0       0       0
     297          0.1875          0.1875               0       0       0
     298               0          0.1875               0       0       0
     299         -0.1875          0.1875               0       0       0
     300          -0.375          0.1875               0       0       0
     301         -0.5625          0.1875               0       0       0
     302           -0.75          0.1875               0       0       0
     303         -0.9375          0.1875               0       0       0
     304          -1.125          0.1875               0       0       0
     305         -1.3125          0.1875               0       0       0
     306            -1.5          0.1875               0       0       0
     307         -1.6875          0.1875               0       0       0
     308          -1.875          0.1875               0       0       0
     309         -2.0625          0.1875               0       0       0
     310           -2.25          0.1875               0       0       0
     311         -2.4375          0.1875               0       0       0
     312          -2.625          0.1875               0       0       0
     313         -2.8125          0.1875               0       0       0
      41              -3          0.1875               0       0       0
     314          2.8125    -6.72862e-18               0       0       0
      89               3               0               0       0       0
     315           2.625    -6.72862e-18               0       0       0
     316          2.4375    -6.72862e-18               0       0       0
     317            2.25    -6.72862e-18               0       0       0
     318          2.0625    -6.72862e-18               0       0       0
     319           1.875    -6.72862e-18               0       0       0
     320          1.6875    -6.72862e-18               0       0       0
     321             1.5    -6.72862e-18               0       0       0
     322          1.3125    -6.72862e-18               0       0       0
     323           1.125    -6.72862e-18               0       0       0
     324          0.9375    -6.72862e-18               0       0       0
     325            0.75    -6.72862e-18               0       0       0
     326          0.5625    -6.72862e-18               0       0       0
     327           0.375    -6.72862e-18               0       0       0
     328          0.1875    -6.72862e-18               0       0       0
     329               0    -6.72862e-18               0       0       0
     330         -0.1875    -6.72862e-18               0       0       0
     331          -0.375    -6.72862e-18               0       0       0
     332         -0.5625    -6.72862e-18               0       0       0
     333           -0.75    -6.72862e-18               0       0       0
     334         -0.9375    -6.72862e-18               0       0       0
     335          -1.125    -6.72862e-18               0       0       0
     336         -1.3125    -6.72862e-18               0       0       0
     337            -1.5    -6.72862e-18               0       0       0
     338         -1.6875    -6.72862e-18               0       0       0
     339          -1.875    -6.72862e-18               0       0       0
     340         -2.0625    -6.72862e-18               0       0       0
     341           -2.25    -6.72862e-18               0       0       0
     342         -2.4375    -6.72862e-18               0       0       0
     343          -2.625    -6.72862e-18               0       0       0
     344         -2.8125    -6.72862e-18               0       0       0
      42              -3               0               0       0       0
     345          2.8125         -0.1875               0       0       0
      88               3         -0.1875               0       0       0
     346           2.625         -0.1875               0       0       0
     347          2.4375         -0.1875               0       0       0
     348            2.25         -0.1875               0       0       0
     349          2.0625         -0.1875               0       0       0
     350           1.875         -0.1875               0       0       0
     351          1.6875         -0.1875               0       0       0
     352             1.5         -0.1875               0       0       0
     353          1.3125         -0.1875               0       0       0
     354           1.125         -0.1875               0       0       0
     355          0.9375         -0.1875               0       0       0
     356            0.75         -0.1875               0       0       0
     357          0.5625         -0.1875               0       0       0
     358           0.375         -0.1875               0       0       0
     359          0.1875         -0.1875               0       0       0
     360               0         -0.1875               0       0       0
     361         -0.1875         -0.1875               0       0       0
     362          -0.375         -0.1875               0       0       0
     363         -0.5625         -0.1875               0       0       0
     364           -0.75         -0.1875               0       0       0
     365         -0.9375         -0.1875               0       0       0
     366          -1.125         -0.1875               0       0       0
     367         -1.3125         -0.1875               0       0       0
     368            -1.5         -0.1875               0       0       0
     369         -1.6875         -0.1875               0       0       0
     370          -1.875         -0.1875               0       0       0
     371         -2.0625         -0.1875               0       0       0
     372           -2.25         -0.1875               0       0       0
     373         -2.4375         -0.1875               0       0       0
     374          -2.625         -0.1875               0       0       0
     375         -2.8125         -0.1875               0       0       0
      43              -3         -0.1875               0       0       0
     376          2.8125          -0.375               0       0       0
      87               3          -0.375               0       0       0
     377           2.625          -0.375               0       0       0
     378          2.4375          -0.375               0       0       0
     379            2.25          -0.375               0       0       0
     380          2.0625          -0.375               0       0       0
     381           1.875          -0.375               0       0       0
     382          1.6875          -0.375               0       0       0
     383             1.5          -0.375               0       0       0
     384          1.3125          -0.375               0       0       0
     385           1.125          -0.375               0       0       0
     386          0.9375          -0.375               0       0       0
     387            0.75          -0.375               0       0       0
     388          0.5625          -0.375               0       0       0
     389           0.375          -0.375               0       0       0
     390          0.1875          -0.375               0       0       0
     391               0          -0.375               0       0       0
     392         -0.1875          -0.375               0       0       0
     393          -0.375          -0.375               0       0       0
     394         -0.5625          -0.375               0       0       0
     395           -0.75          -0.375               0       0       0
     396         -0.9375          -0.375               0       0       0
     397          -1.125          -0.375               0       0       0
     398         -1.3125          -0.375               0       0       0
     399            -1.5          -0.375               0       0       0
     400         -1.6875          -0.375               0       0       0
     401          -1.875          -0.375               0       0       0
     402         -2.0625          -0.375               0       0       0
     403           -2.25          -0.375               0       0       0
     404         -2.4375          -0.375               0       0       0
     405          -2.625          -0.375               0       0       0
     406         -2.8125          -0.375               0       0       0
      44              -3          -0.375               0       0       0
     407          2.8125         -0.5625               0       0       0
      86               3         -0.5625               0       0       0
     408           2.625         -0.5625               0       0       0
     409          2.4375         -0.5625               0       0       0
     410            2.25         -0.5625               0       0       0
     411          2.0625         -0.5625               0       0       0
     412           1.875         -0.5625               0       0       0
     413          1.6875         -0.5625               0       0       0
     414             1.5         -0.5625               0       0       0
     415          1.3125         -0.5625               0       0       0
     416           1.125         -0.5625               0       0       0
     417          0.9375         -0.5625               0       0       0
     418            0.75         -0.5625               0       0       0
     419          0.5625         -0.5625               0       0       0
     420           0.375         -0.5625               0       0       0
     421          0.1875         -0.5625               0       0       0
     422               0         -0.5625               0       0       0
     423         -0.1875         -0.5625               0       0       0
     424          -0.375         -0.5625               0       0       0
     425         -0.5625         -0.5625               0       0       0
     426           -0.75         -0.5625               0       0       0
     427         -0.9375         -0.5625               0       0       0
     428          -1.125         -0.5625               0       0       0
     429         -1.3125         -0.5625               0       0       0
     430            -1.5         -0.5625               0       0       0
     431         -1.6875         -0.5625               0       0       0
     432          -1.875         -0.5625               0       0       0
     433         -2.0625         -0.5625               0       0       0
     434           -2.25         -0.5625               0       0       0
     435         -2.4375         -0.5625               0       0       0
     436          -2.625         -0.5625               0       0       0
     437         -2.8125         -0.5625               0       0       0
      45              -3         -0.5625               0       0       0
     438          2.8125           -0.75               0       0       0
      85               3           -0.75               0       0       0
     439           2.625           -0.75               0       0       0
     440          2.4375           -0.75               0       0       0
     441            2.25           -0.75               0       0       0
     442          2.0625           -0.75               0       0       0
     443           1.875           -0.75               0       0       0
     444          1.6875           -0.75               0       0       0
     445             1.5           -0.75               0       0       0
     446          1.3125           -0.75               0       0       0
     447           1.125           -0.75               0       0       0
     448          0.9375           -0.75               0       0       0
     449            0.75           -0.75               0       0       0
     450          0.5625           -0.75               0       0       0
     451           0.375           -0.75               0       0       0
     452          0.1875           -0.75               0       0       0
     453               0           -0.75               0       0       0
     454         -0.1875           -0.75               0       0       0
     455          -0.375           -0.75               0       0       0
     456         -0.5625           -0.75               0       0       0
     457           -0.75           -0.75               0       0       0
     458         -0.9375           -0.75               0       0       0
     459          -1.125           -0.75               0       0       0
     460         -1.3125           -0.75               0       0       0
     461            -1.5           -0.75               0       0       0
     462         -1.6875           -0.75               0       0       0
     463          -1.875           -0.75               0       0       0
     464         -2.0625           -0.75               0       0       0
     465           -2.25           -0.75               0       0       0
     466         -2.4375           -0.75               0       0       0
     467          -2.625           -0.75               0       0       0
     468         -2.8125           -0.75               0       0       0
      46              -3           -0.75               0       0       0
     469          2.8125         -0.9375               0       0       0
      84               3         -0.9375               0       0       0
     470           2.625         -0.9375               0       0       0
     471          2.4375         -0.9375               0       0       0
     472            2.25         -0.9375               0       0       0
     473          2.0625         -0.9375               0       0       0
     474           1.875         -0.9375               0       0       0
     475          1.6875         -0.9375               0       0       0
     476             1.5         -0.9375               0       0       0
     477          1.3125         -0.9375               0       0       0
     478           1.125         -0.9375               0       0       0
     479          0.9375         -0.9375               0       0       0
     480            0.75         -0.9375               0       0       0
     481          0.5625         -0.9375               0       0       0
     482           0.375         -0.9375               0       0       0
     483          0.1875         -0.9375               0       0       0
     484               0         -0.9375               0       0       0
     485         -0.1875         -0.9375               0       0       0
     486          -0.375         -0.9375               0       0       0
     487         -0.5625         -0.9375               0       0       0
     488           -0.75         -0.9375               0       0       0
     489         -0.9375         -0.9375               0       0       0
     490          -1.125         -0.9375               0       0       0
     491         -1.3125         -0.9375               0       0       0
     492            -1.5         -0.9375               0       0       0
     493         -1.6875         -0.9375               0       0       0
     494          -1.875         -0.9375               0       0       0
     495         -2.0625         -0.9375               0       0       0
     496           -2.25         -0.9375               0       0       0
     497         -2.4375         -0.9375               0       0       0
     498          -2.625         -0.9375               0       0       0
     499         -2.8125         -0.9375               0       0       0
      47              -3         -0.9375               0       0       0
     500          2.8125          -1.125               0       0       0
      83               3          -1.125               0       0       0
     501           2.625          -1.125               0       0       0
     502          2.4375          -1.125               0       0       0
     503            2.25          -1.125               0       0       0
     504          2.0625          -1.125               0       0       0
     505           1.875          -1.125               0       0       0
     506          1.6875          -1.125               0       0       0
     507             1.5          -1.125               0       0       0
     508          1.3125          -1.125               0       0       0
     509           1.125          -1.125               0       0       0
     510          0.9375          -1.125               0       0       0
     511            0.75          -1.125               0       0       0
     512          0.5625          -1.125               0       0       0
     513           0.375          -1.125               0       0       0
     514          0.1875          -1.125               0       0       0
     515               0          -1.125               0       0       0
     516         -0.1875          -1.125               0       0       0
     517          -0.375          -1.125               0       0       0
     518         -0.5625          -1.125               0       0       0
     519           -0.75          -1.125               0       0       0
     520         -0.9375          -1.125               0       0       0
     521          -1.125          -1.125               0       0       0
     522         -1.3125          -1.125               0       0       0
     523            -1.5          -1.125               0       0       0
     524         -1.6875          -1.125               0       0       0
     525          -1.875          -1.125               0       0       0
     526         -2.0625          -1.125               0       0       0
     527           -2.25          -1.125               0       0       0
     528         -2.4375          -1.125               0       0       0
     529          -2.625          -1.125               0       0       0
     530         -2.8125          -1.125               0       0       0
      48              -3          -1.125               0       0       0
     531          2.8125         -1.3125               0       0       0
      82               3         -1.3125               0       0       0
     532           2.625         -1.3125               0       0       0
     533          2.4375         -1.3125               0       0       0
     534            2.25         -1.3125               0       0       0
     535          2.0625         -1.3125               0       0       0
     536           1.875         -1.3125               0       0       0
     537          1.6875         -1.3125               0       0       0
     538             1.5         -1.3125               0       0       0
     539          1.3125         -1.3125               0       0       0
     540           1.125         -1.3125               0       0       0
     541          0.9375         -1.3125               0       0       0
     542            0.75         -1.3125               0       0       0
     543          0.5625         -1.3125               0       0       0
     544           0.375         -1.3125               0       0       0
     545          0.1875         -1.3125               0       0       0
     546               0         -1.3125               0       0       0
     547         -0.1875         -1.3125               0       0       0
     548          -0.375         -1.3125               0       0       0
     549         -0.5625         -1.3125               0       0       0
     550           -0.75         -1.3125               0       0       0
     551         -0.9375         -1.3125               0       0       0
     552          -1.125         -1.3125               0       0       0
     553         -1.3125         -1.3125               0       0       0
     554            -1.5         -1.3125               0       0       0
     555         -1.6875         -1.3125               0       0       0
     556          -1.875         -1.3125               0       0       0
     557         -2.0625         -1.3125               0       0       0
     558           -2.25         -1.3125               0       0       0
     559         -2.4375         -1.3125               0       0       0
     560          -2.625         -1.3125               0       0       0
     561         -2.8125         -1.3125               0       0       0
      49              -3         -1.3125               0       0       0
      81          2.8125            -1.5               0       0       0
      50               3            -1.5               0       0       0
      80           2.625            -1.5               0       0       0
      79          2.4375            -1.5               0       0       0
      78            2.25            -1.5               0       0       0
      77          2.0625            -1.5               0       0       0
      76           1.875            -1.5               0       0       0
      75          1.6875            -1.5               0       0       0
      74             1.5            -1.5               0       0       0
      73          1.3125            -1.5               0       0       0
      72           1.125            -1.5               0       0       0
      71          0.9375            -1.5               0       0       0
      70            0.75            -1.5               0       0       0
      69          0.5625            -1.5               0       0       0
      68           0.375            -1.5               0       0       0
      67          0.1875            -1.5               0       0       0
      66               0            -1.5               0       0       0
      65         -0.1875            -1.5               0       0       0
      64          -0.375            -1.5               0       0       0
      63         -0.5625            -1.5               0       0       0
      62           -0.75            -1.5               0       0       0
      61         -0.9375            -1.5               0       0       0
      60          -1.125            -1.5               0       0       0
      59         -1.3125            -1.5               0       0       0
      58            -1.5            -1.5               0       0       0
      57         -1.6875            -1.5               0       0       0
      56          -1.875            -1.5               0       0       0
      55         -2.0625            -1.5               0       0       0
      54           -2.25            -1.5               0       0       0
      53         -2.4375            -1.5               0       0       0
      52          -2.625            -1.5               0       0       0
      51         -2.8125            -1.5               0       0       0
      34              -3            -1.5               0       0       0
